,year,agency_code,career_cluster,num_concentrators,description
32623,2022,380308,HUMA,1.0,Human Services
32624,2022,380308,MANU,8.0,Manufacturing
32625,2022,380308,TRAN,7.0,"Transportation, Distribution & Logistics"
32626,2022,380LEA,ARCH,6.0,Architecture and Construction
32627,2022,380LEA,BMA,16.0,Business Management and Administration
32628,2022,380LEA,HLTH,8.0,Health Science
32629,2022,380LEA,HOSP,4.0,Hospitality and Tourism
32630,2022,380LEA,HUMA,1.0,Human Services
32631,2022,380LEA,MANU,8.0,Manufacturing
32632,2022,380LEA,TRAN,7.0,"Transportation, Distribution & Logistics"
32633,2022,390321,ARCH,1.0,Architecture and Construction
32634,2022,390322,AGNR,44.0,Agricultural & Natural Resources Tech
32635,2022,390322,BMA,10.0,Business Management and Administration
32636,2022,390322,HUMA,10.0,Human Services
32637,2022,390322,LAW,1.0,"Law, Public Safety, Corrections and Security"
32638,2022,390322,STEM,1.0,"Science, Tech, Engineering and Math"
32639,2022,390324,AGNR,30.0,Agricultural & Natural Resources Tech
32640,2022,390324,ARCH,10.0,Architecture and Construction
32641,2022,390324,BMA,6.0,Business Management and Administration
32642,2022,390324,HLTH,3.0,Health Science
32643,2022,390324,HUMA,5.0,Human Services
32644,2022,390324,TRAN,5.0,"Transportation, Distribution & Logistics"
32645,2022,390352,AGNR,18.0,Agricultural & Natural Resources Tech
32646,2022,390352,ARCH,21.0,Architecture and Construction
32647,2022,390352,BMA,3.0,Business Management and Administration
32648,2022,390352,HLTH,20.0,Health Science
32649,2022,390352,LAW,1.0,"Law, Public Safety, Corrections and Security"
32650,2022,390LEA,AGNR,92.0,Agricultural & Natural Resources Tech
32651,2022,390LEA,ARCH,32.0,Architecture and Construction
32652,2022,390LEA,BMA,19.0,Business Management and Administration
32653,2022,390LEA,HLTH,23.0,Health Science
32654,2022,390LEA,HUMA,15.0,Human Services
32655,2022,390LEA,LAW,2.0,"Law, Public Safety, Corrections and Security"
32656,2022,390LEA,STEM,1.0,"Science, Tech, Engineering and Math"
32657,2022,390LEA,TRAN,5.0,"Transportation, Distribution & Logistics"
32658,2022,39A000,AAVC,8.0,"Arts, Audio/Video Techn and Comm"
32659,2022,400308,AAVC,1.0,"Arts, Audio/Video Techn and Comm"
32660,2022,400308,AGNR,16.0,Agricultural & Natural Resources Tech
32661,2022,400308,ARCH,7.0,Architecture and Construction
32662,2022,400308,HLTH,18.0,Health Science
32663,2022,400308,HOSP,16.0,Hospitality and Tourism
32664,2022,400308,HUMA,6.0,Human Services
32665,2022,400308,MANU,11.0,Manufacturing
32666,2022,400308,TRAN,3.0,"Transportation, Distribution & Logistics"
32667,2022,400315,BMA,6.0,Business Management and Administration
32668,2022,400315,EDUC,1.0,Education and Training
32669,2022,400LEA,AAVC,1.0,"Arts, Audio/Video Techn and Comm"
32670,2022,400LEA,AGNR,16.0,Agricultural & Natural Resources Tech
32671,2022,400LEA,ARCH,7.0,Architecture and Construction
32672,2022,400LEA,BMA,6.0,Business Management and Administration
32673,2022,400LEA,EDUC,1.0,Education and Training
32674,2022,400LEA,HLTH,18.0,Health Science
32675,2022,400LEA,HOSP,16.0,Hospitality and Tourism
32676,2022,400LEA,HUMA,6.0,Human Services
32677,2022,400LEA,MANU,11.0,Manufacturing
32678,2022,400LEA,TRAN,3.0,"Transportation, Distribution & Logistics"
32679,2022,410319,AAVC,25.0,"Arts, Audio/Video Techn and Comm"
32680,2022,410319,ARCH,5.0,Architecture and Construction
32681,2022,410319,BMA,13.0,Business Management and Administration
32682,2022,410319,HLTH,39.0,Health Science
32683,2022,410319,HOSP,7.0,Hospitality and Tourism
32684,2022,410319,HUMA,22.0,Human Services
32685,2022,410319,INFO,1.0,Information Technology
32686,2022,410319,TRAN,30.0,"Transportation, Distribution & Logistics"
32687,2022,410355,AAVC,1.0,"Arts, Audio/Video Techn and Comm"
32688,2022,410355,BMA,19.0,Business Management and Administration
32689,2022,410355,HLTH,67.0,Health Science
32690,2022,410355,HUMA,45.0,Human Services
32691,2022,410355,INFO,36.0,Information Technology
32692,2022,410355,STEM,63.0,"Science, Tech, Engineering and Math"
32693,2022,410355,TRAN,8.0,"Transportation, Distribution & Logistics"
32694,2022,410358,AAVC,36.0,"Arts, Audio/Video Techn and Comm"
32695,2022,410358,AGNR,10.0,Agricultural & Natural Resources Tech
32696,2022,410358,ARCH,19.0,Architecture and Construction
32697,2022,410358,BMA,6.0,Business Management and Administration
32698,2022,410358,FINA,6.0,Finance
32699,2022,410358,HLTH,17.0,Health Science
32700,2022,410358,HOSP,5.0,Hospitality and Tourism
32701,2022,410358,HUMA,1.0,Human Services
32702,2022,410358,INFO,16.0,Information Technology
32703,2022,410358,MANU,1.0,Manufacturing
32704,2022,410358,STEM,17.0,"Science, Tech, Engineering and Math"
32705,2022,410358,TRAN,2.0,"Transportation, Distribution & Logistics"
32706,2022,410391,STEM,1.0,"Science, Tech, Engineering and Math"
32707,2022,410394,AAVC,2.0,"Arts, Audio/Video Techn and Comm"
32708,2022,410394,AGNR,1.0,Agricultural & Natural Resources Tech
32709,2022,410394,ARCH,9.0,Architecture and Construction
32710,2022,410394,BMA,6.0,Business Management and Administration
32711,2022,410394,HLTH,31.0,Health Science
32712,2022,410394,HOSP,12.0,Hospitality and Tourism
32713,2022,410394,HUMA,14.0,Human Services
32714,2022,410394,INFO,2.0,Information Technology
32715,2022,410394,TRAN,2.0,"Transportation, Distribution & Logistics"
32716,2022,410399,BMA,2.0,Business Management and Administration
32717,2022,410399,HUMA,1.0,Human Services
32718,2022,410399,STEM,1.0,"Science, Tech, Engineering and Math"
32719,2022,410401,AAVC,1.0,"Arts, Audio/Video Techn and Comm"
32720,2022,410401,BMA,1.0,Business Management and Administration
32721,2022,410401,HUMA,1.0,Human Services
32722,2022,410401,LAW,1.0,"Law, Public Safety, Corrections and Security"
32723,2022,410406,AAVC,22.0,"Arts, Audio/Video Techn and Comm"
32724,2022,410406,ARCH,13.0,Architecture and Construction
32725,2022,410406,BMA,17.0,Business Management and Administration
32726,2022,410406,HLTH,1.0,Health Science
32727,2022,410406,HOSP,7.0,Hospitality and Tourism
32728,2022,410406,HUMA,9.0,Human Services
32729,2022,410406,INFO,20.0,Information Technology
32730,2022,410407,INFO,4.0,Information Technology
32731,2022,410483,BMA,33.0,Business Management and Administration
32732,2022,410483,INFO,22.0,Information Technology
32733,2022,410484,BMA,23.0,Business Management and Administration
32734,2022,410484,HLTH,10.0,Health Science
32735,2022,410484,HUMA,5.0,Human Services
32736,2022,410484,INFO,6.0,Information Technology
32737,2022,410484,MANU,2.0,Manufacturing
32738,2022,410484,STEM,36.0,"Science, Tech, Engineering and Math"
32739,2022,410484,TRAN,1.0,"Transportation, Distribution & Logistics"
32740,2022,410489,AAVC,17.0,"Arts, Audio/Video Techn and Comm"
32741,2022,410489,ARCH,2.0,Architecture and Construction
32742,2022,410489,FINA,20.0,Finance
32743,2022,410489,HLTH,25.0,Health Science
32744,2022,410489,HOSP,1.0,Hospitality and Tourism
32745,2022,410489,HUMA,13.0,Human Services
32746,2022,410489,INFO,7.0,Information Technology
32747,2022,410489,LAW,28.0,"Law, Public Safety, Corrections and Security"
32748,2022,410489,MANU,3.0,Manufacturing
32749,2022,410489,STEM,17.0,"Science, Tech, Engineering and Math"
32750,2022,410489,TRAN,4.0,"Transportation, Distribution & Logistics"
32751,2022,410490,AAVC,23.0,"Arts, Audio/Video Techn and Comm"
32752,2022,410490,BMA,1.0,Business Management and Administration
32753,2022,410490,HLTH,53.0,Health Science
32754,2022,410490,HUMA,2.0,Human Services
32755,2022,410490,INFO,6.0,Information Technology
32756,2022,410490,MANU,1.0,Manufacturing
32757,2022,410490,STEM,52.0,"Science, Tech, Engineering and Math"
32758,2022,410490,TRAN,3.0,"Transportation, Distribution & Logistics"
32759,2022,410508,AAVC,26.0,"Arts, Audio/Video Techn and Comm"
32760,2022,410508,ARCH,30.0,Architecture and Construction
32761,2022,410508,FINA,5.0,Finance
32762,2022,410508,HLTH,5.0,Health Science
32763,2022,410508,HOSP,1.0,Hospitality and Tourism
32764,2022,410508,INFO,12.0,Information Technology
32765,2022,410508,MANU,1.0,Manufacturing
32766,2022,410508,MRKT,7.0,Marketing Sales & Services
32767,2022,410508,TRAN,2.0,"Transportation, Distribution & Logistics"
32768,2022,410529,AAVC,16.0,"Arts, Audio/Video Techn and Comm"
32769,2022,410529,BMA,17.0,Business Management and Administration
32770,2022,410529,HLTH,15.0,Health Science
32771,2022,410529,HOSP,24.0,Hospitality and Tourism
32772,2022,410529,HUMA,14.0,Human Services
32773,2022,410529,INFO,4.0,Information Technology
32774,2022,410529,LAW,1.0,"Law, Public Safety, Corrections and Security"
32775,2022,410529,MANU,2.0,Manufacturing
32776,2022,410529,STEM,49.0,"Science, Tech, Engineering and Math"
32777,2022,410529,TRAN,1.0,"Transportation, Distribution & Logistics"
32778,2022,410534,HLTH,1.0,Health Science
32779,2022,410544,AAVC,3.0,"Arts, Audio/Video Techn and Comm"
32780,2022,410544,BMA,26.0,Business Management and Administration
32781,2022,410544,HOSP,7.0,Hospitality and Tourism
32782,2022,410544,HUMA,36.0,Human Services
32783,2022,410544,INFO,14.0,Information Technology
32784,2022,410544,MANU,1.0,Manufacturing
32785,2022,410544,MRKT,3.0,Marketing Sales & Services
32786,2022,410544,STEM,37.0,"Science, Tech, Engineering and Math"
32787,2022,410544,TRAN,2.0,"Transportation, Distribution & Logistics"
32788,2022,410545,BMA,7.0,Business Management and Administration
32789,2022,410545,HLTH,47.0,Health Science
32790,2022,410545,HUMA,6.0,Human Services
32791,2022,410547,AAVC,35.0,"Arts, Audio/Video Techn and Comm"
32792,2022,410547,AGNR,61.0,Agricultural & Natural Resources Tech
32793,2022,410547,ARCH,24.0,Architecture and Construction
32794,2022,410547,BMA,9.0,Business Management and Administration
32795,2022,410547,HLTH,29.0,Health Science
32796,2022,410547,HOSP,9.0,Hospitality and Tourism
32797,2022,410547,HUMA,16.0,Human Services
32798,2022,410547,MANU,1.0,Manufacturing
32799,2022,410547,STEM,31.0,"Science, Tech, Engineering and Math"
32800,2022,410547,TRAN,16.0,"Transportation, Distribution & Logistics"
32801,2022,410556,AAVC,17.0,"Arts, Audio/Video Techn and Comm"
32802,2022,410556,AGNR,42.0,Agricultural & Natural Resources Tech
32803,2022,410556,ARCH,8.0,Architecture and Construction
32804,2022,410556,HLTH,42.0,Health Science
32805,2022,410556,HOSP,7.0,Hospitality and Tourism
32806,2022,410556,HUMA,8.0,Human Services
32807,2022,410556,MANU,1.0,Manufacturing
32808,2022,410556,MRKT,1.0,Marketing Sales & Services
32809,2022,410556,STEM,24.0,"Science, Tech, Engineering and Math"
32810,2022,410556,TRAN,9.0,"Transportation, Distribution & Logistics"
32811,2022,410562,AAVC,78.0,"Arts, Audio/Video Techn and Comm"
32812,2022,410562,ARCH,19.0,Architecture and Construction
32813,2022,410562,BMA,13.0,Business Management and Administration
32814,2022,410562,FINA,7.0,Finance
32815,2022,410562,HLTH,35.0,Health Science
32816,2022,410562,HOSP,20.0,Hospitality and Tourism
32817,2022,410562,HUMA,15.0,Human Services
32818,2022,410562,INFO,13.0,Information Technology
32819,2022,410562,STEM,29.0,"Science, Tech, Engineering and Math"
32820,2022,410562,TRAN,1.0,"Transportation, Distribution & Logistics"
32821,2022,410579,HLTH,35.0,Health Science
32822,2022,410589,AAVC,11.0,"Arts, Audio/Video Techn and Comm"
32823,2022,410589,ARCH,3.0,Architecture and Construction
32824,2022,410595,AAVC,31.0,"Arts, Audio/Video Techn and Comm"
32825,2022,410595,ARCH,3.0,Architecture and Construction
32826,2022,410595,BMA,18.0,Business Management and Administration
32827,2022,410595,HLTH,50.0,Health Science
32828,2022,410595,HOSP,1.0,Hospitality and Tourism
32829,2022,410595,INFO,9.0,Information Technology
32830,2022,410595,MRKT,30.0,Marketing Sales & Services
32831,2022,410595,TRAN,17.0,"Transportation, Distribution & Logistics"
32832,2022,410LEA,AAVC,344.0,"Arts, Audio/Video Techn and Comm"
32833,2022,410LEA,AGNR,114.0,Agricultural & Natural Resources Tech
32834,2022,410LEA,ARCH,135.0,Architecture and Construction
32835,2022,410LEA,BMA,211.0,Business Management and Administration
32836,2022,410LEA,FINA,38.0,Finance
32837,2022,410LEA,HLTH,502.0,Health Science
32838,2022,410LEA,HOSP,101.0,Hospitality and Tourism
32839,2022,410LEA,HUMA,208.0,Human Services
32840,2022,410LEA,INFO,172.0,Information Technology
32841,2022,410LEA,LAW,30.0,"Law, Public Safety, Corrections and Security"
32842,2022,410LEA,MANU,13.0,Manufacturing
32843,2022,410LEA,MRKT,41.0,Marketing Sales & Services
32844,2022,410LEA,STEM,357.0,"Science, Tech, Engineering and Math"
32845,2022,410LEA,TRAN,98.0,"Transportation, Distribution & Logistics"
32846,2022,41G000,BMA,1.0,Business Management and Administration
32847,2022,420346,AGNR,5.0,Agricultural & Natural Resources Tech
32848,2022,420346,BMA,6.0,Business Management and Administration
32849,2022,420346,HUMA,7.0,Human Services
32850,2022,420358,AGNR,14.0,Agricultural & Natural Resources Tech
32851,2022,420358,BMA,7.0,Business Management and Administration
32852,2022,420358,LAW,25.0,"Law, Public Safety, Corrections and Security"
32853,2022,420358,STEM,2.0,"Science, Tech, Engineering and Math"
32854,2022,420LEA,AGNR,19.0,Agricultural & Natural Resources Tech
32855,2022,420LEA,BMA,13.0,Business Management and Administration
32856,2022,420LEA,HUMA,7.0,Human Services
32857,2022,420LEA,LAW,25.0,"Law, Public Safety, Corrections and Security"
32858,2022,420LEA,STEM,2.0,"Science, Tech, Engineering and Math"
32859,2022,421316,AGNR,7.0,Agricultural & Natural Resources Tech
32860,2022,421316,ARCH,9.0,Architecture and Construction
32861,2022,421316,HLTH,13.0,Health Science
32862,2022,421316,HOSP,22.0,Hospitality and Tourism
32863,2022,421316,LAW,43.0,"Law, Public Safety, Corrections and Security"
32864,2022,421336,TRAN,1.0,"Transportation, Distribution & Logistics"
32865,2022,421LEA,AGNR,7.0,Agricultural & Natural Resources Tech
32866,2022,421LEA,ARCH,9.0,Architecture and Construction
32867,2022,421LEA,HLTH,13.0,Health Science
32868,2022,421LEA,HOSP,22.0,Hospitality and Tourism
32869,2022,421LEA,LAW,43.0,"Law, Public Safety, Corrections and Security"
32870,2022,421LEA,TRAN,1.0,"Transportation, Distribution & Logistics"
32871,2022,422310,BMA,25.0,Business Management and Administration
32872,2022,422315,AAVC,4.0,"Arts, Audio/Video Techn and Comm"
32873,2022,422315,BMA,21.0,Business Management and Administration
32874,2022,422315,HUMA,12.0,Human Services
32875,2022,422LEA,AAVC,4.0,"Arts, Audio/Video Techn and Comm"
32876,2022,422LEA,BMA,46.0,Business Management and Administration
32877,2022,422LEA,HUMA,12.0,Human Services
32878,2022,430341,TRAN,1.0,"Transportation, Distribution & Logistics"
32879,2022,430346,AAVC,14.0,"Arts, Audio/Video Techn and Comm"
32880,2022,430346,AGNR,22.0,Agricultural & Natural Resources Tech
32881,2022,430346,ARCH,37.0,Architecture and Construction
32882,2022,430346,BMA,2.0,Business Management and Administration
32883,2022,430346,EDUC,7.0,Education and Training
32884,2022,430346,HLTH,31.0,Health Science
32885,2022,430346,HOSP,1.0,Hospitality and Tourism
32886,2022,430346,HUMA,13.0,Human Services
32887,2022,430346,LAW,29.0,"Law, Public Safety, Corrections and Security"
32888,2022,430346,MANU,13.0,Manufacturing
32889,2022,430346,TRAN,12.0,"Transportation, Distribution & Logistics"
32890,2022,430371,AAVC,43.0,"Arts, Audio/Video Techn and Comm"
32891,2022,430371,AGNR,16.0,Agricultural & Natural Resources Tech
32892,2022,430371,ARCH,54.0,Architecture and Construction
32893,2022,430371,BMA,17.0,Business Management and Administration
32894,2022,430371,FINA,5.0,Finance
32895,2022,430371,HLTH,25.0,Health Science
32896,2022,430371,HOSP,48.0,Hospitality and Tourism
32897,2022,430371,INFO,12.0,Information Technology
32898,2022,430371,TRAN,13.0,"Transportation, Distribution & Logistics"
32899,2022,430378,AAVC,11.0,"Arts, Audio/Video Techn and Comm"
32900,2022,430378,AGNR,82.0,Agricultural & Natural Resources Tech
32901,2022,430378,ARCH,36.0,Architecture and Construction
32902,2022,430378,BMA,1.0,Business Management and Administration
32903,2022,430378,FINA,6.0,Finance
32904,2022,430378,HLTH,36.0,Health Science
32905,2022,430378,HUMA,31.0,Human Services
32906,2022,430378,INFO,10.0,Information Technology
32907,2022,430378,LAW,24.0,"Law, Public Safety, Corrections and Security"
32908,2022,430384,AAVC,6.0,"Arts, Audio/Video Techn and Comm"
32909,2022,430384,AGNR,42.0,Agricultural & Natural Resources Tech
32910,2022,430384,ARCH,29.0,Architecture and Construction
32911,2022,430384,FINA,12.0,Finance
32912,2022,430384,HLTH,51.0,Health Science
32913,2022,430384,HUMA,13.0,Human Services
32914,2022,430384,INFO,6.0,Information Technology
32915,2022,430384,LAW,20.0,"Law, Public Safety, Corrections and Security"
32916,2022,430384,MANU,23.0,Manufacturing
32917,2022,430384,TRAN,11.0,"Transportation, Distribution & Logistics"
32918,2022,430LEA,AAVC,74.0,"Arts, Audio/Video Techn and Comm"
32919,2022,430LEA,AGNR,162.0,Agricultural & Natural Resources Tech
32920,2022,430LEA,ARCH,156.0,Architecture and Construction
32921,2022,430LEA,BMA,20.0,Business Management and Administration
32922,2022,430LEA,EDUC,7.0,Education and Training
32923,2022,430LEA,FINA,23.0,Finance
32924,2022,430LEA,HLTH,143.0,Health Science
32925,2022,430LEA,HOSP,49.0,Hospitality and Tourism
32926,2022,430LEA,HUMA,57.0,Human Services
32927,2022,430LEA,INFO,28.0,Information Technology
32928,2022,430LEA,LAW,73.0,"Law, Public Safety, Corrections and Security"
32929,2022,430LEA,MANU,36.0,Manufacturing
32930,2022,430LEA,TRAN,37.0,"Transportation, Distribution & Logistics"
32931,2022,440326,AAVC,3.0,"Arts, Audio/Video Techn and Comm"
32932,2022,440326,AGNR,5.0,Agricultural & Natural Resources Tech
32933,2022,440326,HLTH,1.0,Health Science
32934,2022,440326,HUMA,4.0,Human Services
32935,2022,440326,MANU,2.0,Manufacturing
32936,2022,440378,AAVC,7.0,"Arts, Audio/Video Techn and Comm"
32937,2022,440378,AGNR,57.0,Agricultural & Natural Resources Tech
32938,2022,440378,ARCH,3.0,Architecture and Construction
32939,2022,440378,HLTH,28.0,Health Science
32940,2022,440378,HOSP,9.0,Hospitality and Tourism
32941,2022,440378,INFO,3.0,Information Technology
32942,2022,440378,LAW,1.0,"Law, Public Safety, Corrections and Security"
32943,2022,440378,MANU,52.0,Manufacturing
32944,2022,440378,MRKT,11.0,Marketing Sales & Services
32945,2022,440378,STEM,13.0,"Science, Tech, Engineering and Math"
32946,2022,440378,TRAN,12.0,"Transportation, Distribution & Logistics"
32947,2022,440390,AAVC,24.0,"Arts, Audio/Video Techn and Comm"
32948,2022,440390,AGNR,21.0,Agricultural & Natural Resources Tech
